client_id,age,region,income,transaction_amount,channel,department,signup_date,is_active,score,legacy_flag,comment
2360,28,KZN,38211.88,1704.61,web,support,2025-06-24,true,0.3243,0,клиент не отвечает
2361,39,NSK,83723.97,4136.59,mobile,ops,2024-09-05,true,0.785,1,клиент не отвечает
2362,58,NSK,39233.62,4143.93,mobile,risk,2025-04-04,false,0.8014,1,клиент не отвечает
2363,43,EKB,82140.51,49714.62,web,ops,2025-03-24,false,0.5524,1,документы на проверке
2364,19,MSK,53461.1,674.82,web,ops,2025-01-22,false,0.2332,0,заявка принята
2365,42,NSK,44901.58,7827.15,partner,risk,2025-11-25,true,0.6802,1,перевод в другой отдел
2366,46,KZN,91817.7,8422.76,partner,ops,2024-09-12,false,0.6542,1,заявка принята
2367,32,EKB,31934.54,10798.46,mobile,sales,2025-05-31,true,0.6822,0,документы на проверке
2368,40,EKB,58311.62,3901.37,web,risk,2025-01-20,true,0.6993,1,повторное обращение
2369,40,MSK,87905.92,8730.2,partner,risk,2024-11-20,false,0.277,0,
2370,23,ROV,33572.14,7765.14,mobile,support,2025-11-24,true,0.5508,1,клиент не отвечает
2371,42,NSK,136227.57,330.15,mobile,risk,2025-03-03,true,0.556,1,повторное обращение
2372,36,EKB,145905.87,7017.96,partner,sales,2024-05-05,true,0.4803,0,повторное обращение
2373,33,MSK,73207.71,3540.33,web,risk,2025-05-28,false,0.0732,0,перевод в другой отдел
2374,33,NSK,40770.55,2561.12,mobile,ops,2024-11-30,true,0.8511,0,перевод в другой отдел
2375,53,EKB,52407.62,11025.7,web,ops,2024-04-04,false,0.486,0,заявка принята
2376,30,NSK,47775.67,5679.43,mobile,ops,2025-11-27,true,0.493,0,повторное обращение
2377,45,SPB,65185.06,6107.81,web,support,2024-08-02,true,0.524,1,повторное обращение
2378,53,SPB,36878.42,13463.92,mobile,sales,2024-07-31,false,0.5336,0,перевод в другой отдел
2379,26,KZN,73122.78,7739.39,offline,support,2024-08-22,true,0.3733,0,
2380,43,SPB,139973.99,3374.19,mobile,sales,2024-01-03,false,0.4851,1,клиент не отвечает
2381,18,ROV,101007.19,6661.64,mobile,sales,2025-06-23,true,0.2374,1,клиент не отвечает
2382,35,EKB,81205.8,3970.39,mobile,sales,2024-09-25,false,0.2017,1,повторное обращение
2383,21,MSK,33685.55,9534.47,mobile,sales,2025-02-02,false,0.4922,1,перевод в другой отдел
2384,62,MSK,110898.5,5984.66,web,support,2024-12-20,false,0.4796,0,заявка принята
2385,18,NSK,,4189.99,web,risk,2024-06-21,true,0.5885,0,перевод в другой отдел
2386,25,KZN,28057.17,2780.85,partner,support,2025-05-26,false,0.281,0,клиент не отвечает
2387,28,MSK,167769.72,1369.61,partner,support,2024-01-06,true,0.4387,0,документы на проверке
2388,62,MSK,34293.08,20790.6,partner,support,2025-03-27,true,0.4096,0,заявка принята
2389,44,NSK,91616.38,1213.96,partner,risk,2024-08-25,false,0.4917,0,повторное обращение
2390,58,EKB,58144.69,2795.74,partner,risk,2024-02-18,true,0.621,1,клиент не отвечает
2391,30,MSK,16677.78,5077.15,offline,sales,2024-08-18,false,0.3786,0,
2392,37,NSK,119448.9,1783.34,partner,sales,2024-02-28,false,0.5908,1,
2393,23,MSK,83033.33,2316.52,web,ops,2024-04-17,true,0.4952,0,клиент не отвечает
2394,37,NSK,42383.16,2829.99,mobile,risk,2024-12-03,false,0.6488,1,повторное обращение
2395,18,NSK,118850.23,2391.81,web,sales,2025-04-26,true,0.5515,1,заявка принята
2396,23,MSK,30086.68,1105.8,web,risk,2024-11-09,true,0.4293,0,перевод в другой отдел
2397,39,SPB,42190.65,3579.89,mobile,sales,2025-11-13,false,0.5331,0,повторное обращение
2398,26,SPB,113782.46,2816.81,mobile,ops,2024-06-09,true,0.6384,1,документы на проверке
2399,39,NSK,42120.75,3309.98,mobile,risk,2024-07-04,false,0.6312,0,повторное обращение
2400,31,MSK,100675.81,7737.42,web,risk,2025-05-16,false,0.8588,1,клиент не отвечает
2401,57,ROV,128725.89,1882.61,mobile,ops,2025-08-11,false,0.58,1,повторное обращение
2402,33,ROV,81873.25,3391.33,mobile,ops,2024-02-22,true,0.4591,0,перевод в другой отдел
2403,44,SPB,50614.17,4532.19,mobile,ops,2024-03-10,false,0.2484,1,документы на проверке
2404,27,SPB,53563.96,4808.35,offline,ops,2024-04-23,false,0.4163,1,перевод в другой отдел
2405,44,NSK,65148.75,13585.34,mobile,risk,2024-09-21,true,0.2519,0,документы на проверке
2406,39,NSK,100739.89,5035.73,mobile,risk,2025-04-21,true,0.4817,0,
2407,40,KZN,62331.15,3423.49,partner,ops,2025-03-21,false,0.3898,0,перевод в другой отдел
2408,18,MSK,55235.58,5297.71,mobile,ops,2024-06-29,false,0.3906,0,
2409,39,ROV,36193.02,3972.23,partner,support,2024-04-27,false,0.4096,1,
2410,42,NSK,128098.56,15187.21,mobile,ops,2025-11-13,true,0.6842,0,заявка принята
2411,43,ROV,25105.34,8154.89,mobile,ops,2024-05-03,true,0.3756,1,
2412,21,MSK,35045.85,2819.23,web,ops,2025-04-21,false,0.6888,1,заявка принята
2413,18,KZN,105770.91,1708.15,partner,risk,2025-02-24,false,0.7195,0,повторное обращение
2414,51,NSK,33556.91,4644.17,web,ops,2025-04-17,true,0.5095,1,клиент не отвечает
2415,57,SPB,46807.66,110557.6,web,risk,2024-05-09,true,0.5736,1,перевод в другой отдел
2416,27,KZN,90560.15,4064.36,web,sales,2024-12-25,true,0.6446,1,клиент не отвечает
2417,45,MSK,86728.17,9494.82,offline,ops,2025-02-19,false,0.4392,1,
2418,46,NSK,81919.15,6954.35,web,risk,2024-12-08,true,0.5135,0,документы на проверке
2419,37,SPB,21115.06,1697.97,web,support,2024-04-28,false,0.1119,0,документы на проверке
2420,39,NSK,47608.57,3703.82,offline,sales,2024-01-12,false,0.113,1,
2421,28,SPB,70845.33,5334.98,web,risk,2024-04-04,true,0.6681,1,перевод в другой отдел
2422,52,KZN,64213.02,5478.9,mobile,ops,2024-11-17,true,0.4059,0,клиент не отвечает
2423,31,SPB,56237.76,7259.4,web,risk,2025-08-22,false,0.3796,0,документы на проверке
2424,35,ROV,19854.35,4637.6,mobile,sales,2025-03-09,true,0.5678,1,повторное обращение
2425,49,MSK,51252.1,3860.73,partner,support,2024-05-10,false,0.4389,0,клиент не отвечает
2426,55,MSK,29323.59,1225.07,mobile,ops,2025-09-22,false,0.5758,0,заявка принята
2427,40,KZN,23426.74,17662.59,mobile,sales,2025-02-15,false,0.2835,0,документы на проверке
2428,38,NSK,,4945.55,offline,sales,2025-11-01,true,0.8004,1,документы на проверке
2429,39,MSK,71334.44,6890.85,web,ops,2025-10-11,true,0.5323,0,повторное обращение
2430,43,EKB,31647.68,2561.57,partner,risk,2025-02-10,true,0.5098,0,клиент не отвечает
2431,41,SPB,120659.24,6532.49,web,sales,2025-02-02,true,0.3808,0,заявка принята
2432,38,KZN,38552.18,3312.4,web,sales,2024-01-24,false,0.583,0,заявка принята
2433,28,NSK,49041.85,1258.56,partner,risk,2024-05-13,true,0.8991,0,заявка принята
2434,31,MSK,53725.26,2758.33,mobile,support,2025-01-06,false,0.528,1,документы на проверке
2435,26,MSK,60361.23,4625.41,mobile,risk,2025-11-22,false,0.6387,0,документы на проверке
2436,24,NSK,,5681.21,mobile,support,2025-01-14,false,0.4491,0,повторное обращение
2437,50,MSK,62091.09,2256.73,web,risk,2025-06-29,false,0.4527,0,перевод в другой отдел
2438,29,NSK,84706.62,4541.21,mobile,ops,2024-03-23,true,0.358,1,клиент не отвечает
2439,44,KZN,,12164.7,web,risk,2025-04-10,false,0.6199,1,
2440,39,KZN,93442.2,1486.93,mobile,ops,2025-08-09,false,0.5885,1,клиент не отвечает
2441,18,MSK,95271.04,6143.03,mobile,sales,2024-01-02,false,0.159,1,повторное обращение
2442,36,MSK,,1267.19,partner,ops,2025-09-27,true,0.1622,1,повторное обращение
2443,51,MSK,43501.78,5344.19,mobile,support,2025-05-19,true,0.288,1,клиент не отвечает
2444,27,EKB,69419.37,2758.24,offline,risk,2025-03-18,true,0.5564,1,
2445,27,NSK,93567.53,25210.16,offline,risk,2024-12-05,true,0.6632,1,перевод в другой отдел
2446,26,SPB,32286.15,12040.41,web,support,2025-06-22,true,0.2373,0,
2447,33,ROV,34965.58,11925.08,mobile,ops,2025-02-25,false,0.4313,1,
2448,21,MSK,79255.28,2282.0,web,sales,2025-08-10,false,0.5886,0,
2449,28,MSK,28241.01,6714.7,mobile,risk,2024-03-30,false,0.7885,0,повторное обращение
2450,22,MSK,61107.02,1669.21,mobile,risk,2025-11-26,true,0.5183,1,
2451,21,MSK,74116.56,6901.06,partner,risk,2025-05-31,false,0.5437,0,документы на проверке
2452,45,MSK,65045.11,10138.09,mobile,ops,2024-04-10,true,0.5505,1,
2453,37,MSK,61369.25,2656.55,partner,support,2025-11-20,false,0.5093,1,
2454,27,SPB,38042.55,5179.37,web,risk,2025-04-12,false,0.0853,0,повторное обращение
2455,37,NSK,25137.09,2769.61,mobile,ops,2025-01-17,false,0.4446,1,клиент не отвечает
2456,29,EKB,33685.64,939.13,mobile,risk,2024-07-30,true,0.5569,0,перевод в другой отдел
2457,33,NSK,57026.66,7830.07,web,support,2025-02-26,true,0.2775,0,клиент не отвечает
2458,60,SPB,43593.9,8330.62,web,support,2025-04-15,true,0.0044,0,перевод в другой отдел
2459,39,SPB,85799.56,3619.98,mobile,risk,2025-06-28,false,0.3386,1,клиент не отвечает
2460,43,SPB,59790.2,1743.79,offline,ops,2024-10-01,false,0.7904,1,
2461,25,MSK,30331.84,7318.06,partner,ops,2024-04-19,false,0.1259,0,повторное обращение
2462,55,SPB,36347.73,10536.57,partner,sales,2025-02-06,false,0.2019,1,повторное обращение
2463,42,SPB,73514.38,12706.93,web,sales,2024-09-22,false,0.5095,1,
2464,59,KZN,39239.12,10939.66,offline,support,2025-10-08,true,0.4386,1,документы на проверке
2465,18,SPB,32001.56,3383.09,web,sales,2025-01-04,true,0.7205,1,клиент не отвечает
2466,44,NSK,75696.04,2031.58,web,support,2024-01-10,true,0.5707,1,документы на проверке
2467,38,KZN,31285.72,3908.65,partner,support,2025-07-12,false,0.8213,1,заявка принята
2468,29,EKB,28303.0,2389.94,mobile,risk,2024-03-28,false,0.6693,1,перевод в другой отдел
2469,31,MSK,173209.48,2762.52,web,sales,2024-07-18,true,0.4726,1,повторное обращение
2470,18,MSK,89017.56,4789.68,partner,risk,2024-12-25,false,0.4044,0,перевод в другой отдел
2471,31,NSK,79031.39,2756.74,web,sales,2025-12-01,true,0.5203,1,заявка принята
2472,39,MSK,40205.28,4619.35,mobile,ops,2025-02-16,false,0.1026,1,заявка принята
2473,37,MSK,,4655.78,mobile,ops,2025-08-31,false,0.3464,1,перевод в другой отдел
2474,33,MSK,100321.89,3925.8,partner,ops,2025-02-01,true,0.5102,1,повторное обращение
2475,40,SPB,54075.44,19326.67,offline,support,2025-03-16,true,0.8402,0,документы на проверке
2476,58,SPB,58905.95,12797.78,web,risk,2024-02-21,true,0.7798,1,заявка принята
2477,36,ROV,,3835.94,mobile,sales,2025-10-18,true,0.496,1,документы на проверке
2478,47,NSK,119658.73,7224.95,partner,sales,2025-03-25,false,0.5876,0,
2479,39,MSK,62187.16,4035.29,web,risk,2025-04-08,true,0.7013,1,
2480,31,MSK,30905.97,8910.04,mobile,risk,2024-09-13,false,0.421,1,перевод в другой отдел
2481,39,MSK,41961.02,705.83,partner,sales,2025-07-15,false,0.7665,0,перевод в другой отдел
2482,26,EKB,24634.63,1445.57,web,ops,2025-01-23,false,0.6824,0,перевод в другой отдел
2483,57,MSK,48659.38,1821.11,web,ops,2024-05-17,true,0.5689,0,повторное обращение
2484,62,EKB,50208.05,8459.26,offline,risk,2024-11-17,true,0.3593,1,документы на проверке
2485,20,SPB,34674.65,4266.42,offline,ops,2025-05-02,false,0.7097,0,клиент не отвечает
2486,38,SPB,76880.97,2400.7,mobile,ops,2024-01-28,false,0.7497,1,документы на проверке
2487,48,ROV,119891.23,6628.03,offline,support,2024-06-09,true,0.1245,1,
2488,62,NSK,72469.58,3105.08,web,support,2024-10-23,true,0.7133,1,перевод в другой отдел
2489,25,EKB,32840.04,2451.36,partner,ops,2024-10-11,false,0.3249,0,документы на проверке
2490,58,KZN,57802.34,4521.29,mobile,sales,2024-12-03,true,0.7094,1,
2491,37,MSK,72734.79,3984.83,mobile,risk,2025-04-09,true,0.5062,0,перевод в другой отдел
2492,44,MSK,57108.18,3631.33,mobile,ops,2024-07-06,false,0.5676,0,повторное обращение
2493,18,NSK,65604.53,2908.86,mobile,support,2025-03-12,true,0.6244,0,документы на проверке
2494,32,SPB,94289.77,3922.73,mobile,ops,2024-12-10,true,0.6004,1,клиент не отвечает
2495,26,ROV,56503.7,973.07,offline,risk,2025-05-07,true,0.5373,1,перевод в другой отдел
2496,47,MSK,104495.21,6103.61,mobile,sales,2025-10-05,false,0.4886,0,перевод в другой отдел
2497,31,SPB,165673.5,5356.56,offline,sales,2024-10-22,true,0.4916,0,перевод в другой отдел
2498,41,SPB,102372.75,1907.35,partner,sales,2025-11-27,true,0.5422,1,перевод в другой отдел
2499,26,ROV,68119.18,1779.64,web,risk,2024-02-13,false,0.3195,0,перевод в другой отдел
2500,35,NSK,32621.38,1351.6,mobile,sales,2024-11-13,false,0.4948,1,документы на проверке
2501,38,SPB,30215.45,2679.52,partner,risk,2024-05-23,false,0.7027,1,перевод в другой отдел
2502,31,EKB,61475.85,1721.37,web,risk,2024-09-23,false,0.7014,0,клиент не отвечает
2503,32,MSK,32194.25,50292.43,partner,sales,2025-07-17,false,0.2535,1,клиент не отвечает
2504,22,MSK,,4994.7,mobile,ops,2025-08-01,false,0.255,0,повторное обращение
2505,58,ROV,34628.64,3375.88,web,sales,2024-01-19,false,0.6597,0,клиент не отвечает
2506,23,NSK,37887.83,2553.92,web,support,2025-03-25,true,0.3467,1,перевод в другой отдел
2507,39,SPB,56994.24,19247.16,web,ops,2025-05-15,true,0.5944,1,документы на проверке
2508,52,SPB,69094.58,2851.8,web,ops,2024-10-11,true,0.5953,0,перевод в другой отдел
2509,48,SPB,23304.24,3089.87,web,support,2024-09-24,false,0.2437,1,
2510,27,MSK,49889.26,7308.96,offline,sales,2024-08-12,false,0.261,0,документы на проверке
2511,53,SPB,62977.47,2509.11,partner,risk,2024-11-15,false,0.5768,0,
2512,21,SPB,33628.29,6176.37,web,support,2024-06-07,false,0.6503,1,клиент не отвечает
2513,44,KZN,95608.12,9688.69,mobile,sales,2025-08-12,false,0.5716,0,повторное обращение
2514,49,EKB,48142.65,13527.76,partner,sales,2025-10-24,true,0.3262,1,
2515,44,MSK,90175.82,1919.09,mobile,sales,2024-06-04,true,0.5187,0,клиент не отвечает
2516,38,SPB,111899.0,2816.08,mobile,sales,2025-01-29,false,0.6143,1,
2517,32,NSK,65391.83,9078.74,web,support,2025-05-15,false,0.2204,1,повторное обращение
2518,60,EKB,60698.44,14073.19,mobile,risk,2025-02-18,false,0.4849,0,
2519,18,MSK,57828.64,3256.01,web,support,2024-07-12,false,0.5073,0,
2520,56,SPB,49939.18,1216.0,web,risk,2024-03-14,false,0.4054,0,
2521,50,NSK,58820.64,1936.53,web,sales,2025-11-20,false,0.3669,0,заявка принята
2522,18,MSK,31995.65,12693.01,partner,support,2024-11-14,false,0.5098,0,документы на проверке
2523,33,ROV,118795.58,7882.11,web,ops,2024-03-07,false,0.4366,0,заявка принята
2524,59,KZN,59348.63,2705.76,offline,sales,2025-07-31,false,0.6788,0,
2525,23,SPB,62899.11,1776.09,web,support,2024-10-24,true,0.7975,0,клиент не отвечает
2526,41,EKB,65102.26,1572.51,partner,ops,2025-02-11,false,0.5046,0,заявка принята
2527,18,ROV,60925.15,7777.77,web,support,2024-08-24,true,0.1243,0,документы на проверке
2528,45,MSK,83975.51,6075.82,web,support,2024-09-19,false,0.6182,1,документы на проверке
2529,29,NSK,115837.42,9345.96,web,sales,2024-11-14,false,0.2726,1,клиент не отвечает
2530,34,KZN,76176.26,2557.27,partner,ops,2025-09-05,true,0.4923,1,клиент не отвечает
2531,44,NSK,49718.3,4401.83,mobile,ops,2024-02-02,true,0.3679,1,
2532,42,MSK,37477.42,2814.93,web,sales,2024-07-16,true,0.6905,1,перевод в другой отдел
2533,30,MSK,32817.02,1021.4,web,support,2024-11-30,false,0.2997,0,повторное обращение
2534,59,SPB,76110.76,1698.89,web,support,2024-04-29,false,0.4817,0,заявка принята
2535,62,MSK,,3985.91,mobile,sales,2024-11-20,false,0.2574,1,заявка принята
2536,35,EKB,31966.13,7577.32,offline,risk,2025-03-03,false,0.585,0,документы на проверке
2537,28,SPB,45862.71,5187.45,web,ops,2024-02-25,false,0.6591,0,
2538,31,NSK,48685.38,4088.98,mobile,risk,2025-01-11,false,0.5606,0,перевод в другой отдел
2539,40,SPB,58215.83,6906.8,mobile,sales,2025-06-23,true,0.5981,1,клиент не отвечает
2540,44,MSK,40421.87,918.56,offline,risk,2024-11-08,false,0.3005,1,повторное обращение
2541,54,MSK,93737.49,16184.31,web,ops,2025-09-03,false,0.6312,1,
2542,48,EKB,,12103.94,mobile,ops,2024-04-01,false,0.5653,1,заявка принята
2543,44,MSK,54822.51,19176.6,web,sales,2024-06-15,true,0.8646,1,перевод в другой отдел
2544,26,ROV,97433.64,780.77,mobile,ops,2025-03-24,true,0.5429,0,перевод в другой отдел
2545,49,MSK,75505.69,11918.36,web,risk,2025-03-22,true,0.5956,1,повторное обращение
2546,41,NSK,97599.18,1250.17,mobile,risk,2025-10-04,true,0.8533,0,повторное обращение
2547,34,SPB,107703.26,3815.9,partner,support,2025-03-19,false,0.7807,0,документы на проверке
2548,38,MSK,81438.27,6205.64,mobile,sales,2025-10-19,false,0.4859,0,
2549,44,MSK,138497.49,4274.69,web,risk,2025-01-19,true,0.4212,1,заявка принята
2550,35,SPB,45917.85,2618.88,web,support,2024-08-16,false,0.7844,1,повторное обращение
2551,23,MSK,60031.94,9172.08,partner,support,2025-11-12,false,0.6114,0,перевод в другой отдел
2552,70,KZN,36669.15,3203.98,web,ops,2025-10-21,false,0.6656,1,повторное обращение
2553,28,KZN,32305.3,1978.66,mobile,support,2025-02-11,false,0.4466,1,повторное обращение
2554,37,NSK,25286.56,11426.16,mobile,ops,2025-05-14,true,0.2646,0,документы на проверке
2555,78,EKB,60022.39,6790.63,web,sales,2025-08-19,true,0.4222,1,документы на проверке
2556,51,MSK,35049.48,4349.47,partner,sales,2025-06-15,false,0.7805,0,заявка принята
2557,21,EKB,46503.69,9838.98,web,ops,2024-05-27,false,0.6355,0,повторное обращение
2558,30,MSK,74528.0,1305.81,mobile,support,2025-03-25,false,0.169,0,перевод в другой отдел
2559,51,SPB,67279.56,2590.08,partner,risk,2025-10-18,true,0.6786,0,документы на проверке
2560,25,EKB,58440.66,6402.48,web,risk,2025-05-15,false,0.7174,0,клиент не отвечает
2561,46,NSK,41145.99,2983.67,web,sales,2025-11-02,true,0.6857,0,заявка принята
2562,30,ROV,41226.17,10968.86,web,risk,2024-06-23,true,0.5279,0,повторное обращение
2563,39,MSK,25101.0,2454.81,partner,risk,2025-08-21,true,0.6189,0,повторное обращение
2564,18,ROV,53758.69,4300.54,partner,support,2025-03-10,true,0.5747,0,повторное обращение
2565,35,MSK,69482.25,2788.97,web,sales,2025-07-10,true,0.5522,1,документы на проверке
2566,51,MSK,62409.96,9181.76,web,risk,2025-02-09,false,0.5138,1,перевод в другой отдел
2567,33,SPB,101623.8,15746.31,mobile,support,2025-07-19,true,0.6907,1,документы на проверке
2568,53,MSK,91369.62,4331.37,mobile,support,2025-06-11,false,0.5493,1,повторное обращение
2569,18,SPB,21553.0,9732.54,web,sales,2024-01-17,false,0.6339,1,
2570,41,KZN,26304.01,3337.73,mobile,support,2024-07-29,true,0.4699,1,перевод в другой отдел
2571,34,SPB,52729.2,1781.7,web,support,2025-02-28,true,0.3904,0,заявка принята
2572,45,ROV,39207.4,2998.56,web,risk,2024-09-06,false,0.4201,1,заявка принята
2573,41,KZN,68642.18,10638.19,web,ops,2024-05-12,false,0.0791,0,повторное обращение
2574,54,MSK,67742.28,11447.83,offline,risk,2024-01-12,true,0.3444,1,документы на проверке
2575,20,ROV,80326.93,716.53,web,ops,2025-04-02,true,0.3122,0,заявка принята
2576,47,ROV,76526.87,7845.38,mobile,support,2024-04-29,false,0.4836,0,перевод в другой отдел
2577,25,MSK,34245.89,3363.18,mobile,sales,2025-10-07,true,0.3657,1,перевод в другой отдел
2578,39,SPB,34161.47,2002.11,mobile,risk,2025-01-29,true,0.3698,1,перевод в другой отдел
2579,36,SPB,53532.17,16224.59,mobile,support,2025-02-09,false,0.2886,1,клиент не отвечает
2580,33,MSK,57651.4,896.51,web,sales,2024-12-27,false,0.5453,1,заявка принята
2581,32,NSK,49784.47,13055.73,web,sales,2024-09-19,false,0.4785,1,
2582,33,SPB,81666.99,692.15,partner,sales,2024-08-22,true,0.9445,0,
2583,38,SPB,29711.93,9893.47,partner,ops,2025-01-09,true,0.7483,1,перевод в другой отдел
2584,35,EKB,61822.67,5710.97,partner,risk,2025-09-01,true,0.4411,1,документы на проверке
2585,19,ROV,41505.12,6361.26,partner,risk,2024-08-28,true,0.5854,1,
2586,37,KZN,69212.46,4262.06,partner,ops,2025-03-04,false,0.2792,1,повторное обращение
2587,34,MSK,44660.18,10864.75,mobile,ops,2025-07-05,false,0.526,0,клиент не отвечает
2588,25,SPB,121332.24,2274.78,web,ops,2024-05-09,true,0.5888,1,заявка принята
2589,18,SPB,37112.76,3354.52,partner,risk,2024-08-05,false,0.6248,1,клиент не отвечает
2590,47,MSK,47783.19,6787.83,web,risk,2025-09-24,false,0.554,1,клиент не отвечает
2591,40,SPB,51003.54,1261.56,mobile,risk,2024-12-10,false,0.4214,1,клиент не отвечает
2592,64,EKB,148350.65,10238.21,mobile,risk,2024-01-11,true,0.3586,0,клиент не отвечает
2593,50,NSK,93765.26,6006.47,mobile,ops,2025-07-22,false,0.4219,0,повторное обращение
2594,36,SPB,106961.9,7232.52,partner,ops,2025-11-28,false,0.252,1,документы на проверке
2595,50,NSK,52734.76,3840.46,web,sales,2024-12-29,false,0.8547,1,клиент не отвечает
2596,34,MSK,26272.86,4988.82,mobile,ops,2024-12-17,false,0.3845,0,заявка принята
2597,51,SPB,62930.65,4521.87,mobile,ops,2024-01-22,true,0.6534,0,повторное обращение
2598,38,KZN,58573.3,9902.46,web,support,2025-09-30,true,0.2106,1,заявка принята
2599,32,NSK,66840.26,8295.42,web,risk,2024-09-26,true,0.2559,1,заявка принята
2600,23,ROV,65218.83,11130.3,offline,sales,2025-09-09,false,0.4498,1,
2601,23,MSK,63728.95,3602.7,mobile,risk,2025-06-26,false,0.6072,0,повторное обращение
2602,24,SPB,18087.9,4273.11,web,sales,2025-08-12,true,0.5434,1,клиент не отвечает
2603,40,KZN,35339.32,5443.0,web,risk,2025-04-22,false,0.5566,0,
2604,18,EKB,68554.9,1715.78,mobile,ops,2024-06-18,false,0.5396,1,перевод в другой отдел
2605,23,ROV,43633.05,31764.71,offline,support,2025-09-27,false,0.513,1,перевод в другой отдел
2606,46,MSK,29218.25,12165.21,mobile,sales,2024-05-17,false,0.783,0,повторное обращение
2607,40,MSK,53183.37,10089.44,web,ops,2025-01-01,true,0.3775,0,документы на проверке
2608,40,MSK,60789.73,4019.4,web,sales,2025-05-03,true,0.6293,0,
2609,36,EKB,63801.19,11690.18,web,sales,2024-08-26,true,0.4473,1,
2610,77,KZN,56805.61,8910.54,web,sales,2024-01-06,false,0.2491,0,документы на проверке
2611,41,KZN,67425.06,6181.05,web,sales,2024-03-20,false,0.6026,1,перевод в другой отдел
2612,35,SPB,26718.71,2758.61,web,sales,2025-04-27,true,0.7843,1,заявка принята
2613,48,MSK,47212.63,24872.61,mobile,ops,2024-06-03,true,0.4661,0,
2614,51,ROV,58497.66,1774.43,web,risk,2024-06-02,false,0.2656,1,заявка принята
2615,41,SPB,85790.57,20616.94,web,ops,2025-05-18,false,0.4165,0,заявка принята
2616,37,EKB,28226.91,7314.24,web,sales,2025-07-23,true,0.4042,1,документы на проверке
2617,18,SPB,58960.53,9075.67,mobile,sales,2024-10-04,true,0.5116,1,перевод в другой отдел
2618,46,MSK,47090.04,2374.02,partner,sales,2024-12-20,true,0.429,0,перевод в другой отдел
2619,41,EKB,54046.22,5748.65,offline,support,2025-03-31,true,0.3927,0,клиент не отвечает
2620,35,NSK,41138.92,3962.6,mobile,support,2025-02-04,true,0.4656,1,
2621,46,KZN,51180.0,4412.01,mobile,ops,2024-04-23,true,0.5502,1,заявка принята
2622,59,NSK,44662.9,4161.17,partner,ops,2025-05-08,false,0.2746,1,клиент не отвечает
2623,19,NSK,112301.72,1831.7,web,sales,2024-07-29,true,0.5305,1,заявка принята
2624,29,MSK,58910.01,2395.86,mobile,risk,2025-06-20,true,0.6603,0,повторное обращение
2625,36,NSK,139711.4,9653.18,mobile,sales,2024-06-29,true,0.4596,0,перевод в другой отдел
2626,38,MSK,63129.16,1467.66,partner,sales,2025-02-17,true,0.1884,0,
2627,54,EKB,41217.42,3149.57,web,sales,2024-05-06,false,0.5867,1,заявка принята
2628,26,ROV,89414.25,7708.8,web,sales,2025-01-03,false,0.5832,0,документы на проверке
2629,18,KZN,32277.42,3599.19,partner,ops,2024-07-28,false,0.5405,1,заявка принята
2630,44,MSK,55284.42,2984.54,partner,support,2024-01-28,false,0.3066,0,клиент не отвечает
2631,55,SPB,46482.62,12293.98,web,ops,2025-01-28,true,0.6163,0,клиент не отвечает
2632,23,MSK,66168.62,8619.11,mobile,support,2024-09-26,true,0.7401,0,клиент не отвечает
2633,29,MSK,47598.2,1139.39,partner,sales,2025-10-07,true,0.3148,1,документы на проверке
2634,18,ROV,51160.62,4495.82,web,risk,2025-05-11,false,0.3856,0,повторное обращение
2635,23,KZN,50420.58,11991.66,web,risk,2024-02-27,false,0.496,1,повторное обращение
2636,37,KZN,54541.5,3497.56,mobile,sales,2024-03-30,false,0.5838,1,
2637,46,MSK,50918.76,16111.27,mobile,support,2024-06-06,true,0.5918,0,клиент не отвечает
2638,18,NSK,63426.55,1733.82,partner,support,2024-07-01,true,0.3659,1,клиент не отвечает
2639,49,MSK,56301.34,2665.58,mobile,risk,2024-05-20,true,0.4871,0,документы на проверке
2640,40,NSK,55545.88,3265.26,web,support,2025-11-04,false,0.6979,0,
2641,69,MSK,62972.84,1089.61,web,risk,2024-10-27,true,0.4156,0,
2642,43,SPB,58064.71,6694.26,partner,sales,2024-06-08,true,0.473,1,повторное обращение
2643,45,NSK,27156.06,6853.9,partner,risk,2024-01-25,true,0.2552,0,документы на проверке
2644,61,SPB,27217.0,2252.29,mobile,ops,2024-07-26,true,0.3036,1,перевод в другой отдел
2645,48,MSK,66108.61,4188.28,mobile,support,2025-04-20,false,1.0792,1,перевод в другой отдел
2646,52,SPB,70274.54,19965.24,mobile,ops,2025-02-17,true,0.6714,0,документы на проверке
2647,35,SPB,54279.36,11832.12,mobile,sales,2025-05-13,false,0.4556,0,
2648,45,NSK,44449.18,8140.0,mobile,support,2024-04-13,false,0.3807,1,документы на проверке
2649,30,MSK,34213.48,4711.45,web,ops,2025-07-06,false,0.5542,1,
2650,30,MSK,80349.69,7951.52,mobile,sales,2025-10-17,false,0.3769,1,
2651,34,MSK,81030.07,1936.32,web,risk,2025-03-25,false,0.3932,0,
2652,48,SPB,99596.7,14995.16,mobile,sales,2025-10-08,true,0.3563,0,
2653,57,ROV,58192.46,5315.88,partner,risk,2024-07-20,false,0.6662,0,документы на проверке
2654,42,KZN,108847.5,4053.83,mobile,risk,2025-03-27,false,0.6184,0,перевод в другой отдел
2655,54,SPB,52524.45,1136.91,web,ops,2025-03-13,true,0.3254,1,перевод в другой отдел
