client_id,age,region,income,transaction_amount,channel,department,signup_date,is_active,score,legacy_flag,comment,client_type
103050,21.6,OTHER_17,24961.75,4813.63,web,support,2024-07-25,false,0.5082,0,клиент не отвечает,retail
103051,43.3,OTHER_17,78921.61,8345.93,web,support,2024-11-04,true,0.1158,0,,sme
1902,50.0,NSK,49723.25,23616.33,web,ops,2025-06-30,true,0.814,0,повторное обращение,corporate
103053,45.6,MSK,169187.64,18181.88,mobile,ml,2025-08-19,false,0.2883,0,,retail
103054,27.9,MSK,40483.31,11043.66,partner,ml,2025-09-25,true,0.6991,0,клиент не отвечает,retail
103055,31.9,EKB,70479.53,11334.64,web,ml,2025-08-25,false,0.2861,0,повторное обращение,retail
103056,62.5,NSK,52611.6,4298.03,web,ops,2025-08-31,false,0.3734,0,повторное обращение,sme
103057,48.7,MSK,,10474.94,web,growth,2024-12-21,false,0.8501,0,перевод в другой отдел,retail
103058,24.2,MSK,39446.66,11184.71,offline,support,2026-01-30,true,0.8614,0,повторное обращение,retail
12,35.9,MSK,177339.83,2071.42,offline,legal,2025-11-14,false,0.698,0,,retail
103060,43.8,NSK,41213.06,16839.55,web,legal,2025-08-18,true,0.5429,0,документы на проверке,corporate
103061,49.4,SPB,40422.23,17769.18,mobile,sales,2024-12-06,false,0.4988,0,повторное обращение,sme
103062,18.8,MSK,54655.67,22482.23,offline,ops,2025-12-08,true,0.2332,0,заявка принята,retail
103063,32.0,OTHER_17,63623.21,20013.34,offline,ops,2025-05-30,false,0.4695,0,клиент не отвечает,retail
103064,52.5,EKB,55211.11,2071.7,web,risk,2025-04-29,false,0.4465,0,перевод в другой отдел,retail
103065,57.4,UNKNOWN,,6504.03,offline,growth,2025-10-16,false,0.4837,0,повторное обращение,retail
1186,29.4,MSK,67994.73,11543.18,web,sales,2025-01-30,true,0.5416,0,,corporate
103067,29.2,NSK,110813.3,8143.84,mobile,support,2025-02-27,true,0.3825,0,заявка принята,corporate
103068,32.7,SPB,28916.19,11445.16,offline,sales,2024-08-30,false,0.3723,0,,corporate
103069,53.2,EKB,73966.85,4227.31,web,legal,2024-11-10,false,0.3859,0,,sme
103070,38.0,MSK,50665.03,8433.19,mobile,ops,2025-12-15,false,0.4076,0,,retail
103071,23.0,MSK,70558.4,6725.73,web,risk,2025-05-07,false,0.3899,0,заявка принята,sme
103072,72.2,OTHER_17,,10410.79,mobile,support,2026-04-18,true,0.4222,0,,sme
1073,28.0,MSK,44541.03,5848.37,web,ml,2024-08-15,false,0.6227,0,клиент не отвечает,sme
103074,44.0,KZN,34835.4,4281.75,web,risk,2025-07-11,true,0.3458,0,,corporate
103075,30.1,NSK,45751.37,8173.32,mobile,support,2024-07-19,true,0.3833,0,перевод в другой отдел,sme
103076,35.6,UNKNOWN,53628.49,3918.23,partner,ml,2026-01-02,false,0.511,0,,retail
103077,20.9,OTHER_17,145489.26,3234.95,web,ops,2025-12-16,false,0.5467,0,,sme
103078,39.9,UNKNOWN,,15346.64,partner,risk,2024-12-19,true,0.5397,0,повторное обращение,corporate
103079,46.6,OTHER_17,48535.48,11561.86,web,sales,2025-03-13,true,0.37,0,клиент не отвечает,corporate
2270,38.0,KZN,77946.17,4945.64,mobile,legal,2024-10-10,false,0.868,0,повторное обращение,corporate
103081,50.0,MSK,,4868.68,mobile,sales,2024-07-26,true,0.5791,0,документы на проверке,retail
103082,24.0,SPB,74800.3,3004.1,mobile,risk,2025-06-11,true,0.6043,0,клиент не отвечает,corporate
103083,3.8,MSK,35669.33,17655.13,web,ml,2024-10-24,false,0.8563,0,документы на проверке,corporate
103084,36.0,EKB,24905.89,3522.6,mobile,risk,2024-12-08,true,0.6635,0,заявка принята,retail
103085,41.9,KZN,61667.67,6712.04,mobile,support,2026-06-08,true,0.7769,0,клиент не отвечает,sme
103086,24.2,UNKNOWN,115080.24,4396.2,web,risk,2024-08-29,true,0.4527,0,перевод в другой отдел,sme
2239,34.4,UNKNOWN,42129.87,12930.24,mobile,growth,2025-01-15,true,0.455,0,клиент не отвечает,retail
103088,61.7,UNKNOWN,249770.35,2661.85,mobile,ml,2025-07-21,true,0.3131,0,,sme
103089,37.8,NSK,75312.62,9288.07,web,sales,2026-02-08,false,0.6118,0,,sme
103090,41.2,MSK,80275.08,7045.11,mobile,legal,2024-11-11,true,0.5093,0,клиент не отвечает,corporate
103091,25.7,MSK,61673.58,34092.33,web,support,2024-12-14,false,0.4053,0,,sme
103092,25.3,UNKNOWN,67170.1,24903.01,web,ops,2024-12-07,true,0.2994,0,клиент не отвечает,corporate
103093,54.5,OTHER_17,82441.32,14334.73,mobile,sales,2026-03-05,true,0.7501,0,заявка принята,corporate
234,47.7,UNKNOWN,31868.93,4244.55,partner,legal,2024-08-10,true,0.4805,0,перевод в другой отдел,corporate
103095,66.1,KZN,93497.88,1678.9,mobile,risk,2024-12-29,true,0.5979,0,клиент не отвечает,corporate
103096,37.2,SPB,,7709.27,web,risk,2025-12-20,true,0.6063,0,,retail
103097,25.7,UNKNOWN,142240.6,3981.72,offline,sales,2025-03-27,false,0.4077,0,документы на проверке,retail
103098,31.4,MSK,26542.5,19749.33,partner,growth,2024-11-14,true,0.8792,0,повторное обращение,retail
103099,54.2,NSK,42219.37,4879.28,web,ml,2025-11-11,false,0.5114,0,документы на проверке,sme
103100,40.2,SPB,139621.08,5014.09,mobile,growth,2024-09-29,false,0.6451,0,клиент не отвечает,retail
1705,31.0,MSK,53819.89,23762.41,partner,support,2025-05-23,true,0.216,0,,sme
103102,45.6,KZN,79620.48,12303.49,web,legal,2026-06-14,true,0.7482,0,клиент не отвечает,corporate
103103,41.6,MSK,66383.69,2225.29,web,risk,2025-07-31,true,0.4297,0,документы на проверке,sme
103104,17.0,EKB,101402.28,2710.6,offline,sales,2025-03-18,false,0.7241,0,документы на проверке,corporate
103105,42.2,EKB,125851.99,52259.23,web,ops,2025-02-24,false,0.6232,0,повторное обращение,sme
103106,33.1,NSK,100937.9,3731.65,mobile,sales,2024-12-28,false,0.4575,0,документы на проверке,corporate
103107,28.1,SPB,52760.42,2281.6,web,legal,2026-06-03,true,0.8432,0,,retail
2836,42.0,OTHER_17,47939.75,4664.82,web,legal,2024-12-08,false,0.5224,0,клиент не отвечает,retail
103109,44.0,SPB,,19581.46,partner,growth,2025-12-18,true,0.6653,0,документы на проверке,retail
103110,50.3,KZN,72795.64,9426.61,partner,ops,2025-05-26,false,0.4631,0,клиент не отвечает,corporate
103111,49.8,SPB,166109.46,5345.34,partner,ml,2025-09-12,true,0.8029,0,клиент не отвечает,sme
103112,29.8,UNKNOWN,,17703.34,mobile,risk,2025-02-21,false,0.3132,0,перевод в другой отдел,corporate
103113,38.8,NSK,43508.5,16332.25,web,legal,2024-12-01,true,0.6251,0,заявка принята,retail
103114,30.2,MSK,51805.35,4230.84,mobile,legal,2025-02-04,true,0.4353,0,клиент не отвечает,sme
370,56.2,SPB,83150.48,17402.91,offline,support,2026-01-01,false,0.6966,0,заявка принята,retail
103116,34.4,NSK,94341.98,7817.39,partner,legal,2025-09-09,false,0.9032,0,,sme
103117,60.6,MSK,50029.49,6592.3,mobile,growth,2026-05-02,true,0.5356,0,повторное обращение,sme
103118,31.8,SPB,27601.94,5185.46,web,ops,2025-04-02,false,0.601,0,повторное обращение,corporate
103119,49.1,NSK,102555.67,3971.85,mobile,risk,2026-03-31,true,0.5311,0,,corporate
103120,24.0,EKB,108923.51,24911.88,mobile,risk,2024-10-18,false,0.4343,0,документы на проверке,sme
103121,40.9,UNKNOWN,162691.22,9289.02,partner,ml,2026-04-16,true,0.4545,0,клиент не отвечает,corporate
427,36.8,SPB,168281.77,5974.79,mobile,ml,2025-08-21,true,0.4834,0,заявка принята,sme
103123,56.9,UNKNOWN,97941.63,3573.33,partner,growth,2025-08-29,true,0.3938,0,,corporate
103124,37.7,SPB,37084.16,8245.92,partner,growth,2026-03-10,true,0.5386,0,повторное обращение,sme
103125,66.3,UNKNOWN,,1957.06,mobile,ops,2025-02-24,true,0.5901,0,повторное обращение,retail
103126,45.4,SPB,199912.36,4089.25,mobile,support,2024-07-27,true,0.6459,0,,retail
103127,26.1,OTHER_17,61462.14,21042.94,web,legal,2024-11-27,true,0.5785,0,документы на проверке,sme
103128,50.0,OTHER_17,50839.3,4789.22,web,sales,2025-01-17,false,0.3918,0,повторное обращение,corporate
1392,41.0,UNKNOWN,106288.36,2094.81,mobile,risk,2024-08-04,false,0.511,0,заявка принята,retail
103130,48.9,SPB,58185.89,34555.51,mobile,ml,2026-03-24,false,0.4756,0,перевод в другой отдел,retail
103131,41.0,SPB,,4499.9,mobile,ml,2024-08-23,true,0.7282,0,повторное обращение,corporate
103132,45.4,UNKNOWN,158733.62,5024.49,mobile,ops,2025-08-29,false,0.4162,0,,retail
103133,37.8,MSK,18057.48,9195.13,partner,support,2026-06-02,true,0.8878,0,клиент не отвечает,sme
103134,25.2,KZN,29305.8,6074.7,offline,ml,2024-10-02,false,0.386,0,заявка принята,corporate
103135,67.7,UNKNOWN,51843.57,4092.92,web,growth,2025-12-08,true,0.5641,0,документы на проверке,sme
3147,40.3,UNKNOWN,44863.43,17438.8,offline,ml,2024-08-07,true,0.2835,0,клиент не отвечает,corporate
103137,46.8,SPB,120413.23,5565.92,web,support,2025-10-24,true,0.7484,0,клиент не отвечает,corporate
103138,32.5,UNKNOWN,51159.36,30405.05,offline,ml,2024-11-14,false,0.7359,0,клиент не отвечает,corporate
103139,56.0,KZN,,18579.06,mobile,ops,2026-06-19,false,0.3686,0,клиент не отвечает,corporate
103140,39.3,MSK,132651.07,2374.3,mobile,risk,2024-11-01,false,0.3512,0,клиент не отвечает,corporate
103141,45.1,MSK,77804.9,5200.1,web,sales,2024-08-04,false,0.117,0,заявка принята,sme
103142,22.2,NSK,184847.94,9877.95,partner,growth,2024-10-03,false,0.1885,0,,sme
1016,48.8,MSK,67384.14,16749.27,mobile,growth,2025-01-21,false,0.4759,0,клиент не отвечает,sme
103144,47.5,NSK,99952.09,15055.09,partner,ops,2026-01-24,true,0.6165,0,перевод в другой отдел,corporate
103145,67.3,SPB,157174.31,14898.41,offline,ml,2026-01-11,true,0.43,0,заявка принята,sme
103146,63.7,SPB,26148.33,16395.34,web,ops,2024-11-16,true,0.7534,0,клиент не отвечает,sme
103147,42.9,KZN,49063.1,3057.14,web,ml,2025-03-03,false,0.618,0,клиент не отвечает,sme
103148,15.3,MSK,103229.16,7062.25,mobile,support,2025-06-12,true,0.0972,0,заявка принята,corporate
103149,18.4,SPB,116856.72,459.96,mobile,support,2026-01-16,false,1.0391,0,клиент не отвечает,sme
2011,63.2,EKB,87850.8,9185.1,mobile,ml,2024-08-03,true,0.359,0,повторное обращение,sme
103151,45.8,NSK,,2422.36,partner,support,2026-05-28,true,0.75,0,документы на проверке,corporate
103152,20.2,MSK,45835.75,11934.77,web,legal,2026-02-23,true,0.4572,0,клиент не отвечает,retail
103153,48.1,SPB,14741.11,5104.51,mobile,support,2026-04-03,false,0.5099,0,,corporate
103154,52.5,NSK,74944.57,4326.86,partner,sales,2026-01-04,false,0.6534,0,клиент не отвечает,sme
103155,40.6,MSK,159519.2,2036.32,web,support,2025-02-24,false,0.6066,0,перевод в другой отдел,sme
103156,67.4,UNKNOWN,,27534.67,web,risk,2025-04-08,false,0.8728,0,перевод в другой отдел,corporate
947,25.0,MSK,192589.11,3499.13,mobile,sales,2025-10-29,true,0.4335,0,перевод в другой отдел,corporate
103158,50.0,UNKNOWN,93437.15,8346.09,web,growth,2025-03-11,true,0.7118,0,перевод в другой отдел,corporate
103159,16.1,MSK,,7266.62,web,ml,2024-10-15,true,0.7627,0,перевод в другой отдел,retail
103160,48.1,KZN,81375.57,1668.65,web,risk,2025-02-25,true,0.2888,0,документы на проверке,retail
103161,42.4,KZN,15104.94,24728.68,mobile,ops,2026-05-09,true,0.4995,0,клиент не отвечает,corporate
103162,31.7,UNKNOWN,105317.09,11520.76,web,ml,2024-12-10,false,0.526,0,перевод в другой отдел,corporate
103163,69.5,KZN,,13560.42,web,ml,2025-07-09,false,0.719,0,перевод в другой отдел,sme
199,49.7,MSK,43030.17,14744.42,mobile,ml,2025-04-22,false,0.6632,0,клиент не отвечает,retail
103165,53.3,SPB,,11498.2,offline,sales,2024-12-19,true,0.5505,0,,retail
103166,31.8,SPB,,6420.69,mobile,support,2025-09-19,true,0.5854,0,перевод в другой отдел,corporate
103167,62.5,MSK,56836.87,17129.98,mobile,growth,2025-07-10,false,0.8572,0,клиент не отвечает,sme
103168,43.2,UNKNOWN,,5419.08,partner,sales,2026-02-02,false,0.5577,0,клиент не отвечает,sme
103169,32.9,MSK,97297.14,4480.59,web,ops,2025-04-14,false,0.9657,0,,retail
103170,33.1,MSK,37542.28,4609.47,partner,ml,2025-01-22,false,0.5038,0,заявка принята,sme
156,37.6,NSK,,17904.21,mobile,sales,2026-04-21,true,0.4748,0,,retail
103172,66.3,OTHER_17,,2851.85,web,risk,2026-01-09,false,0.5464,0,,corporate
103173,53.9,OTHER_17,98896.08,14758.35,partner,ml,2025-10-19,true,0.5929,0,клиент не отвечает,corporate
103174,28.7,UNKNOWN,88004.85,12441.11,web,ml,2026-01-07,false,0.6999,0,документы на проверке,sme
103175,35.4,KZN,31429.06,6187.0,web,risk,2026-04-05,true,0.4162,0,документы на проверке,retail
103176,51.8,MSK,,15487.27,mobile,growth,2025-11-23,false,0.6961,0,заявка принята,corporate
103177,22.7,SPB,,1591.59,web,support,2025-09-09,false,0.3907,0,перевод в другой отдел,sme
2848,46.6,OTHER_17,58616.07,2559.9,web,ops,2025-10-25,false,0.1444,0,клиент не отвечает,retail
103179,70.5,KZN,84848.47,9658.87,mobile,ops,2025-11-14,true,0.6103,0,клиент не отвечает,retail
103180,49.6,KZN,18645.62,4397.48,mobile,sales,2025-07-13,true,0.4162,0,,sme
103181,49.9,SPB,26759.57,2650.86,web,ops,2024-09-12,true,0.2464,0,заявка принята,sme
103182,45.6,NSK,59594.97,2761.61,mobile,growth,2024-10-19,false,0.5222,0,повторное обращение,sme
103183,28.6,SPB,64095.15,29940.32,mobile,ops,2024-08-31,true,0.8369,0,,retail
103184,71.2,OTHER_17,66184.73,5344.48,mobile,support,2024-09-24,true,0.656,0,документы на проверке,corporate
2070,28.0,SPB,42465.67,2260.91,mobile,growth,2026-06-06,false,0.4763,0,перевод в другой отдел,corporate
103186,27.0,MSK,,21200.46,offline,growth,2025-06-20,true,0.7056,0,,corporate
103187,30.6,SPB,58157.57,8577.85,mobile,legal,2025-12-31,true,0.6058,0,перевод в другой отдел,corporate
103188,41.2,MSK,59897.52,26527.49,web,growth,2025-02-14,false,0.301,0,документы на проверке,corporate
103189,52.8,OTHER_17,23007.62,8594.82,offline,support,2025-01-03,true,0.7508,0,документы на проверке,sme
103190,45.7,KZN,37077.74,15009.97,offline,growth,2026-02-10,false,0.6476,0,клиент не отвечает,retail
103191,5.2,MSK,42065.08,4111.03,mobile,ml,2026-03-18,false,0.6238,0,повторное обращение,corporate
176,36.1,EKB,50192.22,12366.97,partner,risk,2025-11-03,true,0.5165,0,повторное обращение,corporate
103193,45.4,OTHER_17,26245.21,13046.28,mobile,ops,2026-01-30,false,0.7292,0,перевод в другой отдел,corporate
103194,27.3,NSK,62315.88,10216.77,web,sales,2026-03-10,false,0.7018,0,,sme
103195,26.8,NSK,103528.52,5783.25,web,growth,2025-02-13,true,0.2689,0,клиент не отвечает,retail
103196,38.8,MSK,89558.57,5698.42,offline,growth,2026-03-02,false,0.5567,0,перевод в другой отдел,sme
103197,58.1,MSK,,1985.67,mobile,growth,2024-12-05,true,0.3705,0,повторное обращение,retail
103198,24.2,SPB,77385.75,5271.21,web,sales,2026-02-05,true,0.3619,0,повторное обращение,retail
351,33.9,SPB,41556.98,16541.54,web,growth,2025-06-03,false,0.5759,0,,sme
103200,49.0,UNKNOWN,14752.35,12630.09,web,risk,2026-02-20,true,0.5087,0,документы на проверке,sme
103201,43.6,EKB,101493.69,5909.22,web,growth,2025-12-10,true,0.2368,0,заявка принята,retail
103202,9.6,NSK,40005.28,28020.32,web,growth,2024-11-28,true,0.6706,0,заявка принята,corporate
103203,35.0,KZN,,4906.63,web,ml,2025-08-01,true,0.5859,0,заявка принята,corporate
103204,37.3,SPB,84373.02,4622.18,mobile,risk,2025-10-13,true,0.5228,0,повторное обращение,corporate
103205,29.3,NSK,107154.09,6925.28,mobile,risk,2026-01-28,true,0.3556,0,клиент не отвечает,corporate
1473,39.8,UNKNOWN,,2979.46,web,legal,2024-09-10,true,0.6365,0,перевод в другой отдел,retail
103207,31.8,EKB,48691.07,3220.62,partner,sales,2025-11-03,true,0.3828,0,перевод в другой отдел,sme
103208,51.5,UNKNOWN,67670.36,1815.31,partner,sales,2025-10-24,true,0.5702,0,перевод в другой отдел,sme
103209,40.0,UNKNOWN,61177.75,113016.33,partner,sales,2025-12-30,true,0.7332,0,повторное обращение,corporate
103210,30.7,UNKNOWN,30167.75,3849.71,mobile,legal,2024-10-22,true,0.7146,0,,corporate
103211,29.0,EKB,97938.06,10740.88,partner,risk,2025-07-27,false,0.7796,0,клиент не отвечает,corporate
103212,54.3,SPB,32386.56,1593.86,offline,legal,2025-11-19,false,0.1514,0,перевод в другой отдел,corporate
1891,34.9,UNKNOWN,28333.82,1566.57,web,growth,2024-07-22,false,0.3393,0,клиент не отвечает,retail
103214,42.7,NSK,175018.47,3897.54,web,ops,2024-07-20,false,0.8916,0,клиент не отвечает,sme
103215,50.0,OTHER_17,49034.19,2676.94,web,sales,2025-08-11,false,0.5265,0,клиент не отвечает,retail
103216,35.1,EKB,55888.92,10419.62,web,sales,2024-10-28,false,0.7782,0,заявка принята,retail
103217,45.4,NSK,,3105.41,mobile,sales,2026-05-05,true,0.2838,0,документы на проверке,retail
103218,62.9,EKB,55035.06,4783.57,web,growth,2024-12-21,false,0.3776,0,документы на проверке,retail
103219,48.4,KZN,,5218.59,web,ml,2025-09-11,false,0.6732,0,повторное обращение,sme
2195,14.0,OTHER_17,89316.28,4716.65,mobile,ml,2024-10-12,true,0.3516,0,,corporate
103221,19.8,EKB,32724.09,5972.31,mobile,support,2024-09-09,false,0.4853,0,заявка принята,sme
103222,40.2,NSK,152634.85,47633.42,web,growth,2025-03-14,true,0.7571,0,,sme
103223,51.2,EKB,,8432.2,partner,ops,2026-01-05,true,0.4666,0,заявка принята,sme
103224,31.0,MSK,154101.35,29553.09,mobile,ml,2026-03-16,true,0.7989,0,заявка принята,retail
103225,54.7,EKB,35305.11,7375.43,mobile,sales,2025-01-31,true,0.54,0,повторное обращение,sme
103226,29.9,KZN,,5083.87,mobile,sales,2026-04-21,false,0.5585,0,повторное обращение,retail
36,17.0,SPB,95976.56,14432.63,mobile,support,2024-08-28,true,0.6161,0,заявка принята,corporate
103228,42.1,MSK,64172.72,4225.9,web,risk,2025-09-18,true,0.9479,0,заявка принята,sme
103229,47.4,EKB,56015.71,12146.64,offline,support,2025-08-11,true,0.6726,0,повторное обращение,sme
103230,59.7,UNKNOWN,,9853.66,web,support,2026-02-05,false,0.6137,0,повторное обращение,retail
103231,43.9,OTHER_17,46832.99,1879.49,mobile,support,2025-09-18,true,0.6695,0,заявка принята,corporate
103232,64.8,MSK,49549.31,6564.73,web,sales,2026-03-11,false,0.3565,0,заявка принята,retail
103233,42.4,EKB,28805.9,15636.71,web,ml,2025-04-18,true,0.6374,0,перевод в другой отдел,retail
3020,44.6,NSK,85285.0,7371.97,offline,legal,2025-09-22,true,0.5324,0,документы на проверке,retail
103235,36.5,SPB,84187.54,4060.35,mobile,growth,2025-10-28,true,0.4561,0,заявка принята,sme
103236,50.2,UNKNOWN,55532.47,3381.25,mobile,legal,2025-06-25,true,0.6197,0,перевод в другой отдел,corporate
103237,63.1,NSK,95261.32,10011.21,partner,ops,2025-08-19,false,0.6317,0,клиент не отвечает,corporate
103238,27.2,SPB,82074.29,51621.83,mobile,risk,2024-09-29,false,0.4559,0,заявка принята,corporate
103239,49.5,KZN,21428.87,24218.05,web,legal,2025-12-22,false,0.5472,0,документы на проверке,corporate
103240,39.9,KZN,,2867.48,mobile,risk,2025-03-12,true,0.6048,0,,corporate
2342,36.0,EKB,56799.03,42976.46,mobile,sales,2026-04-08,true,0.7366,0,заявка принята,sme
103242,46.8,SPB,56298.49,8716.64,mobile,ops,2025-09-30,true,0.3471,0,заявка принята,corporate
103243,51.0,KZN,79737.66,44086.0,web,sales,2026-05-05,true,0.2995,0,заявка принята,sme
103244,40.9,SPB,70899.94,14627.86,web,ml,2025-02-21,true,0.5594,0,перевод в другой отдел,retail
103245,52.6,OTHER_17,33878.68,6270.67,web,support,2026-03-10,false,0.2869,0,повторное обращение,corporate
103246,42.4,UNKNOWN,89237.43,11712.5,web,legal,2026-03-21,false,0.6182,0,перевод в другой отдел,retail
103247,35.3,UNKNOWN,27931.56,9598.83,offline,sales,2024-11-06,false,0.7514,0,заявка принята,corporate
129,34.8,UNKNOWN,,4081.98,web,sales,2025-10-09,false,0.372,0,документы на проверке,sme
103249,25.8,KZN,167373.58,4079.16,mobile,growth,2024-11-14,false,0.4513,0,повторное обращение,retail
103250,45.0,EKB,56010.18,5218.58,mobile,sales,2025-04-17,true,0.4512,0,перевод в другой отдел,corporate
103251,23.4,UNKNOWN,113147.96,17720.8,web,support,2025-09-25,false,0.2712,0,перевод в другой отдел,retail
103252,51.0,NSK,68853.48,10389.08,mobile,ops,2026-01-10,false,0.8001,0,повторное обращение,sme
103253,32.1,EKB,,3978.31,mobile,growth,2025-01-20,true,0.5381,0,повторное обращение,retail
103254,26.5,OTHER_17,102720.66,12019.6,partner,support,2026-01-21,false,0.6132,0,документы на проверке,corporate
1652,30.3,NSK,,8929.36,web,sales,2025-10-22,true,0.5188,0,повторное обращение,corporate
103256,50.2,UNKNOWN,182891.97,5603.27,mobile,sales,2024-10-19,true,0.3038,0,документы на проверке,corporate
103257,53.4,SPB,,9655.58,web,support,2025-11-21,true,0.8754,0,повторное обращение,corporate
103258,34.8,UNKNOWN,76880.17,31052.91,mobile,support,2024-12-13,true,0.4447,0,,sme
103259,61.8,EKB,,11126.01,mobile,ml,2024-10-11,true,0.5425,0,документы на проверке,corporate
103260,55.2,NSK,83645.35,6384.37,web,growth,2024-08-14,true,0.5877,0,повторное обращение,corporate
103261,39.7,SPB,58100.7,4709.81,offline,legal,2025-02-25,true,0.7983,0,,corporate
39,29.9,MSK,74729.12,9083.62,partner,support,2025-01-02,true,0.5895,0,заявка принята,corporate
103263,32.5,KZN,78746.89,2374.2,web,support,2026-02-26,false,0.8178,0,заявка принята,corporate
103264,43.9,EKB,38881.59,8981.52,web,ops,2025-07-27,false,0.6546,0,перевод в другой отдел,corporate
103265,36.7,MSK,,11936.51,partner,risk,2024-08-03,true,0.7871,0,клиент не отвечает,sme
103266,53.8,NSK,79424.23,1661.6,web,risk,2025-12-24,true,0.5534,0,клиент не отвечает,retail
103267,48.9,UNKNOWN,,27536.39,partner,ml,2026-05-05,false,1.0658,0,перевод в другой отдел,sme
103268,65.7,EKB,70979.84,13698.93,mobile,legal,2025-03-07,false,0.5731,0,документы на проверке,retail
787,28.5,NSK,42427.48,10396.72,web,sales,2025-03-07,false,0.4057,0,перевод в другой отдел,corporate
103270,44.5,UNKNOWN,29656.43,5071.24,partner,legal,2025-08-24,false,0.6676,0,,retail
103271,66.8,SPB,70754.44,16988.92,partner,ops,2025-04-02,true,0.7715,0,документы на проверке,retail
103272,24.2,SPB,87112.6,4334.1,web,growth,2024-10-29,true,0.7872,0,заявка принята,sme
103273,33.7,SPB,49127.91,5521.84,mobile,support,2024-10-15,true,0.5068,0,перевод в другой отдел,retail
103274,29.2,KZN,129072.7,21894.55,offline,ops,2025-09-26,false,0.8658,0,клиент не отвечает,retail
103275,61.2,EKB,20398.0,6641.57,web,ops,2026-04-03,false,0.3856,0,,sme
908,33.6,EKB,68291.5,10201.73,web,growth,2025-05-18,false,0.2445,0,повторное обращение,retail
103277,41.7,SPB,52510.6,2020.23,mobile,legal,2026-05-21,true,0.2381,0,клиент не отвечает,retail
103278,12.7,SPB,128125.23,1294.95,partner,support,2024-09-01,false,0.6484,0,клиент не отвечает,corporate
103279,23.5,EKB,45402.76,5491.59,web,sales,2025-08-27,false,0.2204,0,повторное обращение,sme
103280,43.9,UNKNOWN,99602.55,1138.13,mobile,support,2026-01-12,true,0.4679,0,заявка принята,sme
103281,27.8,NSK,27076.39,7692.05,web,sales,2025-03-24,false,0.7423,0,клиент не отвечает,corporate
103282,20.6,OTHER_17,19377.88,7750.39,web,sales,2024-10-17,false,0.3445,0,документы на проверке,sme
1695,40.3,NSK,,79219.62,web,sales,2025-03-25,false,0.3054,0,документы на проверке,sme
103284,20.3,SPB,33280.78,5176.17,mobile,risk,2025-02-05,true,0.803,0,перевод в другой отдел,sme
103285,65.6,KZN,150706.27,14210.21,mobile,sales,2025-03-06,false,0.2719,0,клиент не отвечает,sme
103286,41.2,UNKNOWN,59867.6,1770.23,mobile,sales,2025-12-07,false,0.483,0,перевод в другой отдел,sme
103287,33.6,MSK,,4992.71,partner,growth,2025-11-02,false,0.6397,0,повторное обращение,retail
103288,39.4,MSK,84696.06,21376.92,mobile,sales,2025-12-24,false,0.6217,0,документы на проверке,corporate
103289,29.6,OTHER_17,,27094.25,web,ml,2025-03-02,false,0.5857,0,документы на проверке,sme
1652,12.2,UNKNOWN,36849.68,12767.36,mobile,ml,2026-04-16,false,0.4501,0,,retail
103291,49.2,UNKNOWN,27241.17,5589.72,web,ml,2025-04-29,false,0.6099,0,перевод в другой отдел,corporate
103292,28.5,MSK,31985.21,13991.57,web,sales,2025-06-15,false,0.7108,0,перевод в другой отдел,corporate
103293,48.3,UNKNOWN,105770.37,6116.31,mobile,support,2026-06-02,true,0.266,0,клиент не отвечает,corporate
103294,32.6,NSK,78194.92,3868.07,mobile,ml,2025-04-23,false,0.4474,0,,corporate
103295,40.3,MSK,66740.36,5287.32,web,growth,2024-09-05,true,0.7263,0,клиент не отвечает,corporate
103296,54.2,UNKNOWN,212441.04,4020.47,mobile,ops,2025-12-12,true,0.2979,0,документы на проверке,corporate
2991,36.0,UNKNOWN,178362.86,18759.48,web,sales,2025-11-12,false,0.6662,0,документы на проверке,corporate
103298,47.0,MSK,86136.95,6998.99,mobile,ops,2024-10-27,true,0.5589,0,заявка принята,retail
103299,37.3,SPB,82598.95,8094.62,offline,risk,2025-06-12,false,0.4881,0,клиент не отвечает,corporate
103300,49.9,KZN,48305.2,12473.65,web,growth,2025-02-03,true,0.7416,0,заявка принята,retail
103301,52.7,SPB,68769.86,27900.0,web,growth,2026-01-01,false,0.7586,0,перевод в другой отдел,corporate
103302,39.5,NSK,80194.62,23808.49,mobile,legal,2024-08-05,true,0.8067,0,перевод в другой отдел,sme
103303,50.9,MSK,66729.34,6079.88,offline,risk,2025-09-22,false,0.4443,0,перевод в другой отдел,sme
2632,43.5,UNKNOWN,103621.94,3685.05,web,ops,2026-05-17,true,0.2458,0,клиент не отвечает,retail
103305,44.3,EKB,,3273.57,mobile,risk,2024-07-20,false,0.7019,0,перевод в другой отдел,corporate
103306,35.6,UNKNOWN,,14132.69,mobile,sales,2026-06-03,true,0.5695,0,клиент не отвечает,corporate
103307,33.3,NSK,76578.38,10674.62,web,ops,2026-03-16,false,0.5234,0,повторное обращение,corporate
103308,35.0,SPB,93901.95,10725.76,web,legal,2025-06-14,true,0.4986,0,повторное обращение,corporate
103309,34.7,SPB,87332.05,11008.45,mobile,ops,2024-10-11,true,0.655,0,,retail
103310,29.7,SPB,185906.8,2803.67,mobile,legal,2024-11-25,true,0.8086,0,перевод в другой отдел,corporate
2440,30.7,SPB,71992.37,25859.34,offline,ops,2025-09-03,true,0.6337,0,,corporate
